timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-02-06T10:29:23Z,0,0,0,Charge 6
2026-02-06T10:29:24Z,0,0,0,Charge 6
2026-02-06T10:29:25Z,0,0,0,Charge 6
2026-02-06T10:29:26Z,0,0,0,Charge 6
2026-02-06T10:29:27Z,0,0,0,Charge 6
2026-02-06T10:29:28Z,0,0,0,Charge 6
2026-02-06T10:29:29Z,0,0,0,Charge 6
2026-02-06T10:29:30Z,0,0,0,Charge 6
2026-02-06T10:29:31Z,0,0,0,Charge 6
2026-02-06T10:29:32Z,0,0,0,Charge 6
2026-02-06T10:29:33Z,0,0,0,Charge 6
2026-02-06T10:29:34Z,0,0,0,Charge 6
2026-02-06T10:29:35Z,0,0,0,Charge 6
2026-02-06T10:29:36Z,0,0,0,Charge 6
2026-02-06T10:29:37Z,0,0,0,Charge 6
2026-02-06T10:29:38Z,2,0,0,Charge 6
2026-02-06T10:29:39Z,2,0,0,Charge 6
2026-02-06T10:29:40Z,0,0,0,Charge 6
2026-02-06T10:29:41Z,0,0,0,Charge 6
2026-02-06T10:29:42Z,0,0,0,Charge 6
2026-02-06T10:29:43Z,0,0,0,Charge 6
2026-02-06T10:29:44Z,0,0,0,Charge 6
2026-02-06T10:29:45Z,0,0,0,Charge 6
2026-02-06T10:29:46Z,0,0,0,Charge 6
2026-02-06T10:29:47Z,0,0,0,Charge 6
2026-02-06T10:29:48Z,0,0,0,Charge 6
2026-02-06T10:29:49Z,0,0,0,Charge 6
2026-02-06T10:29:50Z,0,0,0,Charge 6
2026-02-06T10:29:51Z,0,0,0,Charge 6
2026-02-06T10:29:52Z,0,0,0,Charge 6
2026-02-06T10:29:53Z,0,0,0,Charge 6
2026-02-06T10:29:54Z,0,0,0,Charge 6
2026-02-06T10:29:55Z,0,0,0,Charge 6
2026-02-06T10:29:56Z,0,0,0,Charge 6
2026-02-06T10:29:57Z,0,0,0,Charge 6
2026-02-06T10:29:58Z,0,0,0,Charge 6
2026-02-06T10:29:59Z,0,0,0,Charge 6
2026-02-06T10:30:00Z,0,0,0,Charge 6
2026-02-06T10:30:01Z,0,0,0,Charge 6
2026-02-06T10:30:02Z,0,0,0,Charge 6
2026-02-06T10:30:03Z,0,0,0,Charge 6
2026-02-06T10:30:04Z,0,0,0,Charge 6
2026-02-06T10:30:05Z,0,0,0,Charge 6
2026-02-06T10:30:06Z,0,0,0,Charge 6
2026-02-06T10:30:07Z,0,0,0,Charge 6
2026-02-06T10:30:08Z,0,0,0,Charge 6
2026-02-06T10:30:09Z,0,0,0,Charge 6
2026-02-06T10:30:10Z,0,0,0,Charge 6
2026-02-06T10:30:11Z,0,0,0,Charge 6
2026-02-06T10:30:12Z,0,0,0,Charge 6
2026-02-06T10:30:13Z,0,0,0,Charge 6
2026-02-06T10:30:14Z,0,0,0,Charge 6
2026-02-06T10:30:15Z,0,0,0,Charge 6
2026-02-06T10:30:16Z,0,0,0,Charge 6
2026-02-06T10:30:17Z,0,0,0,Charge 6
2026-02-06T10:30:18Z,0,0,0,Charge 6
2026-02-06T10:30:19Z,0,0,0,Charge 6
2026-02-06T10:30:20Z,0,0,0,Charge 6
2026-02-06T10:30:21Z,0,0,0,Charge 6
2026-02-06T10:30:22Z,0,0,0,Charge 6
2026-02-06T10:30:23Z,0,0,0,Charge 6
2026-02-06T10:30:24Z,0,0,0,Charge 6
2026-02-06T10:30:25Z,0,0,0,Charge 6
2026-02-06T10:30:26Z,0,0,0,Charge 6
2026-02-06T10:30:27Z,0,0,0,Charge 6
2026-02-06T10:30:28Z,0,0,0,Charge 6
2026-02-06T10:30:29Z,0,0,0,Charge 6
2026-02-06T10:30:30Z,0,0,0,Charge 6
2026-02-06T10:30:31Z,0,0,0,Charge 6
2026-02-06T10:30:32Z,0,0,0,Charge 6
2026-02-06T10:30:33Z,0,0,0,Charge 6
2026-02-06T10:30:34Z,0,0,0,Charge 6
2026-02-06T10:30:35Z,0,0,0,Charge 6
2026-02-06T10:30:36Z,0,0,0,Charge 6
2026-02-06T10:30:37Z,0,0,0,Charge 6
2026-02-06T10:30:38Z,0,0,0,Charge 6
2026-02-06T10:30:39Z,0,0,0,Charge 6
2026-02-06T10:30:40Z,0,0,0,Charge 6
2026-02-06T10:30:41Z,0,0,0,Charge 6
2026-02-06T10:30:42Z,0,0,0,Charge 6
2026-02-06T10:30:43Z,0,0,0,Charge 6
2026-02-06T10:30:44Z,0,0,0,Charge 6
2026-02-06T10:30:45Z,0,0,0,Charge 6
2026-02-06T10:30:46Z,0,0,0,Charge 6
2026-02-06T10:30:47Z,0,0,0,Charge 6
2026-02-06T10:30:48Z,0,0,0,Charge 6
2026-02-06T10:30:49Z,0,0,0,Charge 6
2026-02-06T10:30:50Z,0,0,0,Charge 6
2026-02-06T10:30:51Z,0,0,0,Charge 6
2026-02-06T10:30:52Z,0,0,0,Charge 6
2026-02-06T10:30:53Z,0,0,0,Charge 6
2026-02-06T10:30:54Z,0,0,0,Charge 6
2026-02-06T10:30:55Z,0,0,0,Charge 6
2026-02-06T10:30:56Z,0,0,0,Charge 6
2026-02-06T10:30:57Z,0,0,0,Charge 6
2026-02-06T10:30:58Z,0,0,0,Charge 6
2026-02-06T10:30:59Z,0,0,0,Charge 6
2026-02-06T10:31:00Z,0,0,0,Charge 6
2026-02-06T10:31:01Z,0,0,0,Charge 6
2026-02-06T10:31:02Z,0,0,0,Charge 6
2026-02-06T10:31:03Z,0,0,0,Charge 6
2026-02-06T10:31:04Z,0,0,0,Charge 6
2026-02-06T10:31:05Z,0,0,0,Charge 6
2026-02-06T10:31:06Z,0,0,0,Charge 6
2026-02-06T10:31:07Z,0,0,0,Charge 6
2026-02-06T10:31:08Z,0,0,0,Charge 6
2026-02-06T10:31:09Z,0,0,0,Charge 6
2026-02-06T10:31:10Z,0,0,0,Charge 6
2026-02-06T10:31:11Z,0,0,0,Charge 6
2026-02-06T10:31:12Z,0,0,0,Charge 6
2026-02-06T10:31:13Z,0,0,0,Charge 6
2026-02-06T10:31:14Z,0,0,0,Charge 6
2026-02-06T10:31:15Z,0,0,0,Charge 6
2026-02-06T10:31:16Z,0,0,0,Charge 6
2026-02-06T10:31:17Z,0,0,0,Charge 6
2026-02-06T10:31:18Z,2,0,0,Charge 6
2026-02-06T10:31:19Z,2,0,0,Charge 6
2026-02-06T10:31:20Z,0,0,0,Charge 6
2026-02-06T10:31:21Z,0,0,0,Charge 6
2026-02-06T10:31:22Z,0,0,0,Charge 6
2026-02-06T10:31:23Z,0,0,0,Charge 6
2026-02-06T10:31:24Z,0,0,0,Charge 6
2026-02-06T10:31:25Z,0,0,0,Charge 6
2026-02-06T10:31:26Z,0,0,0,Charge 6
2026-02-06T10:31:27Z,0,0,0,Charge 6
2026-02-06T10:31:28Z,0,0,0,Charge 6
2026-02-06T10:31:29Z,0,0,0,Charge 6
2026-02-06T10:31:30Z,0,0,0,Charge 6
2026-02-06T10:31:31Z,0,0,0,Charge 6
2026-02-06T10:31:32Z,0,0,0,Charge 6
2026-02-06T10:31:33Z,0,0,0,Charge 6
2026-02-06T10:31:34Z,0,0,0,Charge 6
2026-02-06T10:31:35Z,0,0,0,Charge 6
2026-02-06T10:31:36Z,0,0,0,Charge 6
2026-02-06T10:31:37Z,0,0,0,Charge 6
2026-02-06T10:31:38Z,0,0,0,Charge 6
2026-02-06T10:31:39Z,0,0,0,Charge 6
2026-02-06T10:31:40Z,0,0,0,Charge 6
2026-02-06T10:31:41Z,0,0,0,Charge 6
2026-02-06T10:31:42Z,0,0,0,Charge 6
2026-02-06T10:31:43Z,0,0,0,Charge 6
2026-02-06T10:31:44Z,0,0,0,Charge 6
2026-02-06T10:31:45Z,0,0,0,Charge 6
2026-02-06T10:31:46Z,0,0,0,Charge 6
2026-02-06T10:31:47Z,0,0,0,Charge 6
2026-02-06T10:31:48Z,0,0,0,Charge 6
2026-02-06T10:31:49Z,0,0,0,Charge 6
2026-02-06T10:31:50Z,0,0,0,Charge 6
2026-02-06T10:31:51Z,0,0,0,Charge 6
2026-02-06T10:31:52Z,0,0,0,Charge 6
2026-02-06T10:31:53Z,0,0,0,Charge 6
2026-02-06T10:31:54Z,0,0,0,Charge 6
2026-02-06T10:31:55Z,0,0,0,Charge 6
2026-02-06T10:31:56Z,0,0,0,Charge 6
2026-02-06T10:31:57Z,0,0,0,Charge 6
2026-02-06T10:31:58Z,0,0,0,Charge 6
2026-02-06T10:31:59Z,0,0,0,Charge 6
2026-02-06T10:32:00Z,0,0,0,Charge 6
2026-02-06T10:32:01Z,0,0,0,Charge 6
2026-02-06T10:32:02Z,0,0,0,Charge 6
2026-02-06T10:32:03Z,0,0,0,Charge 6
2026-02-06T10:32:04Z,0,0,0,Charge 6
2026-02-06T10:32:05Z,0,0,0,Charge 6
2026-02-06T10:32:06Z,0,0,0,Charge 6
2026-02-06T10:32:07Z,0,0,0,Charge 6
2026-02-06T10:32:08Z,0,0,0,Charge 6
2026-02-06T10:32:09Z,0,0,0,Charge 6
2026-02-06T10:32:10Z,0,0,0,Charge 6
2026-02-06T10:32:11Z,0,0,0,Charge 6
2026-02-06T10:32:12Z,0,0,0,Charge 6
2026-02-06T10:32:13Z,0,0,0,Charge 6
2026-02-06T10:32:14Z,0,0,0,Charge 6
2026-02-06T10:32:15Z,0,0,0,Charge 6
2026-02-06T10:32:16Z,0,0,0,Charge 6
2026-02-06T10:32:17Z,0,0,0,Charge 6
2026-02-06T10:32:18Z,0,0,0,Charge 6
2026-02-06T10:32:19Z,0,0,0,Charge 6
2026-02-06T10:32:20Z,0,0,0,Charge 6
2026-02-06T10:32:21Z,0,0,0,Charge 6
2026-02-06T10:32:22Z,0,0,0,Charge 6
2026-02-06T10:32:23Z,0,0,0,Charge 6
2026-02-06T10:32:24Z,0,0,0,Charge 6
2026-02-06T10:32:25Z,0,0,0,Charge 6
2026-02-06T10:32:26Z,0,0,0,Charge 6
2026-02-06T10:32:27Z,0,0,0,Charge 6
2026-02-06T10:32:28Z,0,0,0,Charge 6
2026-02-06T10:32:29Z,0,0,0,Charge 6
2026-02-06T10:32:30Z,0,0,0,Charge 6
2026-02-06T10:32:31Z,0,0,0,Charge 6
2026-02-06T10:32:32Z,0,0,0,Charge 6
2026-02-06T10:32:33Z,0,0,0,Charge 6
2026-02-06T10:32:34Z,0,0,0,Charge 6
2026-02-06T10:32:35Z,0,0,0,Charge 6
2026-02-06T10:32:36Z,0,0,0,Charge 6
2026-02-06T10:32:37Z,0,0,0,Charge 6
2026-02-06T10:32:38Z,0,0,0,Charge 6
2026-02-06T10:32:39Z,0,0,0,Charge 6
2026-02-06T10:32:40Z,0,0,0,Charge 6
2026-02-06T10:32:41Z,0,0,0,Charge 6
2026-02-06T10:32:42Z,0,0,0,Charge 6
2026-02-06T10:32:43Z,0,0,0,Charge 6
2026-02-06T10:32:44Z,0,0,0,Charge 6
2026-02-06T10:32:45Z,0,0,0,Charge 6
2026-02-06T10:32:46Z,0,0,0,Charge 6
2026-02-06T10:32:47Z,0,0,0,Charge 6
2026-02-06T10:32:48Z,0,0,0,Charge 6
2026-02-06T10:32:49Z,0,0,0,Charge 6
2026-02-06T10:32:50Z,0,0,0,Charge 6
2026-02-06T10:32:51Z,0,0,0,Charge 6
2026-02-06T10:32:52Z,0,0,0,Charge 6
2026-02-06T10:32:53Z,0,0,0,Charge 6
2026-02-06T10:32:54Z,0,0,0,Charge 6
2026-02-06T10:32:55Z,0,0,0,Charge 6
2026-02-06T10:32:56Z,0,0,0,Charge 6
2026-02-06T10:32:57Z,0,0,0,Charge 6
2026-02-06T10:32:58Z,0,0,0,Charge 6
2026-02-06T10:32:59Z,2,0,0,Charge 6
2026-02-06T10:33:00Z,2,0,0,Charge 6
2026-02-06T10:33:01Z,0,0,0,Charge 6
2026-02-06T10:33:02Z,0,0,0,Charge 6
2026-02-06T10:33:03Z,0,0,0,Charge 6
2026-02-06T10:33:04Z,0,0,0,Charge 6
2026-02-06T10:33:05Z,0,0,0,Charge 6
2026-02-06T10:33:06Z,0,0,0,Charge 6
2026-02-06T10:33:07Z,0,0,0,Charge 6
2026-02-06T10:33:08Z,0,0,0,Charge 6
2026-02-06T10:33:09Z,0,0,0,Charge 6
2026-02-06T10:33:10Z,0,0,0,Charge 6
2026-02-06T10:33:11Z,0,0,0,Charge 6
2026-02-06T10:33:12Z,0,0,0,Charge 6
2026-02-06T10:33:13Z,0,0,0,Charge 6
2026-02-06T10:33:14Z,0,0,0,Charge 6
2026-02-06T10:33:15Z,0,0,0,Charge 6
2026-02-06T10:33:16Z,0,0,0,Charge 6
2026-02-06T10:33:17Z,0,0,0,Charge 6
2026-02-06T10:33:18Z,0,0,0,Charge 6
2026-02-06T10:33:19Z,0,0,0,Charge 6
2026-02-06T10:33:20Z,0,0,0,Charge 6
2026-02-06T10:33:21Z,0,0,0,Charge 6
2026-02-06T10:33:22Z,0,0,0,Charge 6
2026-02-06T10:33:23Z,0,0,0,Charge 6
2026-02-06T10:33:24Z,0,0,0,Charge 6
2026-02-06T10:33:25Z,0,0,0,Charge 6
2026-02-06T10:33:26Z,0,0,0,Charge 6
2026-02-06T10:33:27Z,0,0,0,Charge 6
2026-02-06T10:33:28Z,0,0,0,Charge 6
2026-02-06T10:33:29Z,0,0,0,Charge 6
2026-02-06T10:33:30Z,0,0,0,Charge 6
2026-02-06T10:33:31Z,0,0,0,Charge 6
2026-02-06T10:33:32Z,0,0,0,Charge 6
2026-02-06T10:33:33Z,0,0,0,Charge 6
2026-02-06T10:33:34Z,0,0,0,Charge 6
2026-02-06T10:33:35Z,0,0,0,Charge 6
2026-02-06T10:33:36Z,0,0,0,Charge 6
2026-02-06T10:33:37Z,0,0,0,Charge 6
2026-02-06T10:33:38Z,0,0,0,Charge 6
2026-02-06T10:33:39Z,0,0,0,Charge 6
2026-02-06T10:33:40Z,0,0,0,Charge 6
2026-02-06T10:33:41Z,0,0,0,Charge 6
2026-02-06T10:33:42Z,0,0,0,Charge 6
2026-02-06T10:33:43Z,0,0,0,Charge 6
2026-02-06T10:33:44Z,0,0,0,Charge 6
2026-02-06T10:33:45Z,0,0,0,Charge 6
2026-02-06T10:33:46Z,0,0,0,Charge 6
2026-02-06T10:33:47Z,0,0,0,Charge 6
2026-02-06T10:33:48Z,0,0,0,Charge 6
2026-02-06T10:33:49Z,0,0,0,Charge 6
2026-02-06T10:33:50Z,0,0,0,Charge 6
2026-02-06T10:33:51Z,0,0,0,Charge 6
2026-02-06T10:33:52Z,0,0,0,Charge 6
2026-02-06T10:33:53Z,0,0,0,Charge 6
2026-02-06T10:33:54Z,0,0,0,Charge 6
