timestamp,level,data source
2021-06-14T14:27:00Z,SEDENTARY,Fitbit App
2021-06-14T14:28:00Z,SEDENTARY,Fitbit App
2021-06-14T14:29:00Z,SEDENTARY,Fitbit App
2021-06-14T14:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T14:31:00Z,SEDENTARY,Fitbit App
2021-06-14T14:32:00Z,SEDENTARY,Fitbit App
2021-06-14T14:33:00Z,SEDENTARY,Fitbit App
2021-06-14T14:34:00Z,SEDENTARY,Fitbit App
2021-06-14T14:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T14:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T14:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T14:38:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T14:39:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T14:40:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T14:41:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T14:42:00Z,SEDENTARY,Fitbit App
2021-06-14T14:43:00Z,SEDENTARY,Fitbit App
2021-06-14T14:44:00Z,SEDENTARY,Fitbit App
2021-06-14T14:45:00Z,SEDENTARY,Fitbit App
2021-06-14T14:46:00Z,SEDENTARY,Fitbit App
2021-06-14T14:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T14:48:00Z,SEDENTARY,Fitbit App
2021-06-14T14:49:00Z,SEDENTARY,Fitbit App
2021-06-14T14:50:00Z,SEDENTARY,Fitbit App
2021-06-14T14:51:00Z,SEDENTARY,Fitbit App
2021-06-14T14:53:00Z,SEDENTARY,Fitbit App
2021-06-14T14:54:00Z,SEDENTARY,Fitbit App
2021-06-14T14:56:00Z,SEDENTARY,Fitbit App
2021-06-14T14:57:00Z,SEDENTARY,Fitbit App
2021-06-14T14:58:00Z,SEDENTARY,Fitbit App
2021-06-14T14:59:00Z,SEDENTARY,Fitbit App
2021-06-14T15:00:00Z,SEDENTARY,Fitbit App
2021-06-14T15:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:02:00Z,SEDENTARY,Fitbit App
2021-06-14T15:03:00Z,SEDENTARY,Fitbit App
2021-06-14T15:04:00Z,SEDENTARY,Fitbit App
2021-06-14T15:05:00Z,SEDENTARY,Fitbit App
2021-06-14T15:06:00Z,SEDENTARY,Fitbit App
2021-06-14T15:07:00Z,SEDENTARY,Fitbit App
2021-06-14T15:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:12:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:13:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:15:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:16:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:17:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:18:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:19:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T15:20:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T15:21:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T15:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:24:00Z,SEDENTARY,Fitbit App
2021-06-14T15:25:00Z,SEDENTARY,Fitbit App
2021-06-14T15:26:00Z,SEDENTARY,Fitbit App
2021-06-14T15:27:00Z,SEDENTARY,Fitbit App
2021-06-14T15:28:00Z,SEDENTARY,Fitbit App
2021-06-14T15:29:00Z,SEDENTARY,Fitbit App
2021-06-14T15:31:00Z,SEDENTARY,Fitbit App
2021-06-14T15:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:33:00Z,SEDENTARY,Fitbit App
2021-06-14T15:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:35:00Z,SEDENTARY,Fitbit App
2021-06-14T15:36:00Z,SEDENTARY,Fitbit App
2021-06-14T15:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:38:00Z,SEDENTARY,Fitbit App
2021-06-14T15:39:00Z,SEDENTARY,Fitbit App
2021-06-14T15:40:00Z,SEDENTARY,Fitbit App
2021-06-14T15:41:00Z,SEDENTARY,Fitbit App
2021-06-14T15:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:43:00Z,SEDENTARY,Fitbit App
2021-06-14T15:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:46:00Z,SEDENTARY,Fitbit App
2021-06-14T15:47:00Z,SEDENTARY,Fitbit App
2021-06-14T15:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:49:00Z,SEDENTARY,Fitbit App
2021-06-14T15:50:00Z,SEDENTARY,Fitbit App
2021-06-14T15:51:00Z,SEDENTARY,Fitbit App
2021-06-14T15:52:00Z,SEDENTARY,Fitbit App
2021-06-14T15:53:00Z,SEDENTARY,Fitbit App
2021-06-14T15:54:00Z,SEDENTARY,Fitbit App
2021-06-14T15:55:00Z,SEDENTARY,Fitbit App
2021-06-14T15:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T15:57:00Z,SEDENTARY,Fitbit App
2021-06-14T15:58:00Z,SEDENTARY,Fitbit App
2021-06-14T15:59:00Z,SEDENTARY,Fitbit App
2021-06-14T16:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:01:00Z,SEDENTARY,Fitbit App
2021-06-14T16:02:00Z,SEDENTARY,Fitbit App
2021-06-14T16:03:00Z,SEDENTARY,Fitbit App
2021-06-14T16:04:00Z,SEDENTARY,Fitbit App
2021-06-14T16:05:00Z,SEDENTARY,Fitbit App
2021-06-14T16:06:00Z,SEDENTARY,Fitbit App
2021-06-14T16:07:00Z,SEDENTARY,Fitbit App
2021-06-14T16:08:00Z,SEDENTARY,Fitbit App
2021-06-14T16:09:00Z,SEDENTARY,Fitbit App
2021-06-14T16:10:00Z,SEDENTARY,Fitbit App
2021-06-14T16:11:00Z,SEDENTARY,Fitbit App
2021-06-14T16:12:00Z,SEDENTARY,Fitbit App
2021-06-14T16:13:00Z,SEDENTARY,Fitbit App
2021-06-14T16:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:15:00Z,SEDENTARY,Fitbit App
2021-06-14T16:16:00Z,SEDENTARY,Fitbit App
2021-06-14T16:17:00Z,SEDENTARY,Fitbit App
2021-06-14T16:18:00Z,SEDENTARY,Fitbit App
2021-06-14T16:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:20:00Z,SEDENTARY,Fitbit App
2021-06-14T16:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:23:00Z,SEDENTARY,Fitbit App
2021-06-14T16:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:25:00Z,SEDENTARY,Fitbit App
2021-06-14T16:26:00Z,SEDENTARY,Fitbit App
2021-06-14T16:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:29:00Z,SEDENTARY,Fitbit App
2021-06-14T16:30:00Z,SEDENTARY,Fitbit App
2021-06-14T16:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:34:00Z,SEDENTARY,Fitbit App
2021-06-14T16:35:00Z,SEDENTARY,Fitbit App
2021-06-14T16:36:00Z,SEDENTARY,Fitbit App
2021-06-14T16:37:00Z,SEDENTARY,Fitbit App
2021-06-14T16:38:00Z,SEDENTARY,Fitbit App
2021-06-14T16:39:00Z,SEDENTARY,Fitbit App
2021-06-14T16:40:00Z,SEDENTARY,Fitbit App
2021-06-14T16:41:00Z,SEDENTARY,Fitbit App
2021-06-14T16:42:00Z,SEDENTARY,Fitbit App
2021-06-14T16:43:00Z,SEDENTARY,Fitbit App
2021-06-14T16:44:00Z,SEDENTARY,Fitbit App
2021-06-14T16:45:00Z,SEDENTARY,Fitbit App
2021-06-14T16:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:48:00Z,SEDENTARY,Fitbit App
2021-06-14T16:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:52:00Z,SEDENTARY,Fitbit App
2021-06-14T16:53:00Z,SEDENTARY,Fitbit App
2021-06-14T16:54:00Z,SEDENTARY,Fitbit App
2021-06-14T16:55:00Z,SEDENTARY,Fitbit App
2021-06-14T16:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T16:57:00Z,SEDENTARY,Fitbit App
2021-06-14T16:58:00Z,SEDENTARY,Fitbit App
2021-06-14T16:59:00Z,SEDENTARY,Fitbit App
2021-06-14T17:00:00Z,SEDENTARY,Fitbit App
2021-06-14T17:01:00Z,SEDENTARY,Fitbit App
2021-06-14T17:02:00Z,SEDENTARY,Fitbit App
2021-06-14T17:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:05:00Z,SEDENTARY,Fitbit App
2021-06-14T17:06:00Z,SEDENTARY,Fitbit App
2021-06-14T17:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:08:00Z,SEDENTARY,Fitbit App
2021-06-14T17:09:00Z,SEDENTARY,Fitbit App
2021-06-14T17:10:00Z,SEDENTARY,Fitbit App
2021-06-14T17:11:00Z,SEDENTARY,Fitbit App
2021-06-14T17:12:00Z,SEDENTARY,Fitbit App
2021-06-14T17:13:00Z,SEDENTARY,Fitbit App
2021-06-14T17:14:00Z,SEDENTARY,Fitbit App
2021-06-14T17:15:00Z,SEDENTARY,Fitbit App
2021-06-14T17:16:00Z,SEDENTARY,Fitbit App
2021-06-14T17:17:00Z,SEDENTARY,Fitbit App
2021-06-14T17:18:00Z,SEDENTARY,Fitbit App
2021-06-14T17:19:00Z,SEDENTARY,Fitbit App
2021-06-14T17:20:00Z,SEDENTARY,Fitbit App
2021-06-14T17:21:00Z,SEDENTARY,Fitbit App
2021-06-14T17:22:00Z,SEDENTARY,Fitbit App
2021-06-14T17:23:00Z,SEDENTARY,Fitbit App
2021-06-14T17:24:00Z,SEDENTARY,Fitbit App
2021-06-14T17:25:00Z,SEDENTARY,Fitbit App
2021-06-14T17:26:00Z,SEDENTARY,Fitbit App
2021-06-14T17:27:00Z,SEDENTARY,Fitbit App
2021-06-14T17:28:00Z,SEDENTARY,Fitbit App
2021-06-14T17:29:00Z,SEDENTARY,Fitbit App
2021-06-14T17:30:00Z,SEDENTARY,Fitbit App
2021-06-14T17:31:00Z,SEDENTARY,Fitbit App
2021-06-14T17:32:00Z,SEDENTARY,Fitbit App
2021-06-14T17:33:00Z,SEDENTARY,Fitbit App
2021-06-14T17:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:36:00Z,SEDENTARY,Fitbit App
2021-06-14T17:37:00Z,SEDENTARY,Fitbit App
2021-06-14T17:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:40:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T17:41:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:42:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:43:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:44:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:45:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:46:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:47:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T17:48:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T17:49:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T17:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:51:00Z,SEDENTARY,Fitbit App
2021-06-14T17:52:00Z,SEDENTARY,Fitbit App
2021-06-14T17:53:00Z,SEDENTARY,Fitbit App
2021-06-14T17:54:00Z,SEDENTARY,Fitbit App
2021-06-14T17:55:00Z,SEDENTARY,Fitbit App
2021-06-14T17:56:00Z,SEDENTARY,Fitbit App
2021-06-14T17:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T17:58:00Z,SEDENTARY,Fitbit App
2021-06-14T17:59:00Z,SEDENTARY,Fitbit App
2021-06-14T18:00:00Z,SEDENTARY,Fitbit App
2021-06-14T18:01:00Z,SEDENTARY,Fitbit App
2021-06-14T18:02:00Z,SEDENTARY,Fitbit App
2021-06-14T18:03:00Z,SEDENTARY,Fitbit App
2021-06-14T18:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:06:00Z,SEDENTARY,Fitbit App
2021-06-14T18:07:00Z,SEDENTARY,Fitbit App
2021-06-14T18:08:00Z,SEDENTARY,Fitbit App
2021-06-14T18:09:00Z,SEDENTARY,Fitbit App
2021-06-14T18:10:00Z,SEDENTARY,Fitbit App
2021-06-14T18:11:00Z,SEDENTARY,Fitbit App
2021-06-14T18:12:00Z,SEDENTARY,Fitbit App
2021-06-14T18:13:00Z,SEDENTARY,Fitbit App
2021-06-14T18:14:00Z,SEDENTARY,Fitbit App
2021-06-14T18:15:00Z,SEDENTARY,Fitbit App
2021-06-14T18:16:00Z,SEDENTARY,Fitbit App
2021-06-14T18:17:00Z,SEDENTARY,Fitbit App
2021-06-14T18:18:00Z,SEDENTARY,Fitbit App
2021-06-14T18:19:00Z,SEDENTARY,Fitbit App
2021-06-14T18:20:00Z,SEDENTARY,Fitbit App
2021-06-14T18:21:00Z,SEDENTARY,Fitbit App
2021-06-14T18:22:00Z,SEDENTARY,Fitbit App
2021-06-14T18:23:00Z,SEDENTARY,Fitbit App
2021-06-14T18:24:00Z,SEDENTARY,Fitbit App
2021-06-14T18:25:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T18:26:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T18:27:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T18:28:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T18:29:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T18:30:00Z,VERY_ACTIVE,Fitbit App
2021-06-14T18:31:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T18:32:00Z,SEDENTARY,Fitbit App
2021-06-14T18:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:35:00Z,SEDENTARY,Fitbit App
2021-06-14T18:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:37:00Z,SEDENTARY,Fitbit App
2021-06-14T18:38:00Z,SEDENTARY,Fitbit App
2021-06-14T18:39:00Z,SEDENTARY,Fitbit App
2021-06-14T18:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:44:00Z,SEDENTARY,Fitbit App
2021-06-14T18:45:00Z,SEDENTARY,Fitbit App
2021-06-14T18:46:00Z,SEDENTARY,Fitbit App
2021-06-14T18:47:00Z,SEDENTARY,Fitbit App
2021-06-14T18:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:49:00Z,SEDENTARY,Fitbit App
2021-06-14T18:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:51:00Z,SEDENTARY,Fitbit App
2021-06-14T18:52:00Z,SEDENTARY,Fitbit App
2021-06-14T18:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:54:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T18:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T18:58:00Z,SEDENTARY,Fitbit App
2021-06-14T18:59:00Z,SEDENTARY,Fitbit App
2021-06-14T19:00:00Z,SEDENTARY,Fitbit App
2021-06-14T19:01:00Z,SEDENTARY,Fitbit App
2021-06-14T19:02:00Z,SEDENTARY,Fitbit App
2021-06-14T19:03:00Z,SEDENTARY,Fitbit App
2021-06-14T19:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T19:05:00Z,SEDENTARY,Fitbit App
2021-06-14T19:06:00Z,SEDENTARY,Fitbit App
2021-06-14T19:07:00Z,SEDENTARY,Fitbit App
2021-06-14T19:08:00Z,SEDENTARY,Fitbit App
2021-06-14T19:09:00Z,SEDENTARY,Fitbit App
2021-06-14T19:10:00Z,SEDENTARY,Fitbit App
2021-06-14T19:11:00Z,SEDENTARY,Fitbit App
2021-06-14T19:12:00Z,SEDENTARY,Fitbit App
2021-06-14T19:13:00Z,SEDENTARY,Fitbit App
2021-06-14T19:14:00Z,SEDENTARY,Fitbit App
2021-06-14T19:15:00Z,SEDENTARY,Fitbit App
2021-06-14T19:16:00Z,SEDENTARY,Fitbit App
2021-06-14T19:17:00Z,SEDENTARY,Fitbit App
2021-06-14T19:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T19:19:00Z,MODERATELY_ACTIVE,Fitbit App
2021-06-14T19:20:00Z,SEDENTARY,Fitbit App
2021-06-14T19:21:00Z,SEDENTARY,Fitbit App
2021-06-14T19:22:00Z,SEDENTARY,Fitbit App
2021-06-14T19:23:00Z,SEDENTARY,Fitbit App
2021-06-14T19:24:00Z,SEDENTARY,Fitbit App
2021-06-14T19:25:00Z,SEDENTARY,Fitbit App
2021-06-14T19:26:00Z,SEDENTARY,Fitbit App
2021-06-14T19:27:00Z,SEDENTARY,Fitbit App
2021-06-14T19:28:00Z,SEDENTARY,Fitbit App
2021-06-14T19:29:00Z,SEDENTARY,Fitbit App
2021-06-14T19:30:00Z,SEDENTARY,Fitbit App
2021-06-14T19:31:00Z,SEDENTARY,Fitbit App
2021-06-14T19:32:00Z,SEDENTARY,Fitbit App
2021-06-14T19:33:00Z,SEDENTARY,Fitbit App
2021-06-14T19:34:00Z,SEDENTARY,Fitbit App
2021-06-14T19:35:00Z,SEDENTARY,Fitbit App
2021-06-14T19:36:00Z,SEDENTARY,Fitbit App
2021-06-14T19:37:00Z,SEDENTARY,Fitbit App
2021-06-14T19:38:00Z,SEDENTARY,Fitbit App
2021-06-14T19:39:00Z,SEDENTARY,Fitbit App
2021-06-14T19:40:00Z,SEDENTARY,Fitbit App
2021-06-14T19:41:00Z,SEDENTARY,Fitbit App
2021-06-14T19:42:00Z,SEDENTARY,Fitbit App
2021-06-14T19:43:00Z,SEDENTARY,Fitbit App
2021-06-14T19:44:00Z,SEDENTARY,Fitbit App
2021-06-14T19:45:00Z,SEDENTARY,Fitbit App
2021-06-14T19:46:00Z,SEDENTARY,Fitbit App
2021-06-14T19:47:00Z,SEDENTARY,Fitbit App
2021-06-14T19:48:00Z,SEDENTARY,Fitbit App
2021-06-14T19:49:00Z,SEDENTARY,Fitbit App
2021-06-14T19:50:00Z,SEDENTARY,Fitbit App
2021-06-14T19:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T19:52:00Z,SEDENTARY,Fitbit App
2021-06-14T19:53:00Z,SEDENTARY,Fitbit App
2021-06-14T19:54:00Z,SEDENTARY,Fitbit App
2021-06-14T19:55:00Z,SEDENTARY,Fitbit App
2021-06-14T19:56:00Z,SEDENTARY,Fitbit App
2021-06-14T19:57:00Z,SEDENTARY,Fitbit App
2021-06-14T19:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T19:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T20:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T20:01:00Z,SEDENTARY,Fitbit App
2021-06-14T20:02:00Z,SEDENTARY,Fitbit App
2021-06-14T20:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T20:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T20:05:00Z,SEDENTARY,Fitbit App
2021-06-14T20:06:00Z,SEDENTARY,Fitbit App
2021-06-14T20:07:00Z,SEDENTARY,Fitbit App
2021-06-14T20:08:00Z,SEDENTARY,Fitbit App
2021-06-14T20:09:00Z,SEDENTARY,Fitbit App
2021-06-14T20:10:00Z,SEDENTARY,Fitbit App
2021-06-14T20:11:00Z,SEDENTARY,Fitbit App
2021-06-14T20:12:00Z,SEDENTARY,Fitbit App
2021-06-14T20:13:00Z,SEDENTARY,Fitbit App
2021-06-14T20:14:00Z,SEDENTARY,Fitbit App
2021-06-14T20:15:00Z,SEDENTARY,Fitbit App
2021-06-14T20:16:00Z,SEDENTARY,Fitbit App
2021-06-14T20:17:00Z,SEDENTARY,Fitbit App
2021-06-14T20:18:00Z,SEDENTARY,Fitbit App
2021-06-14T20:19:00Z,SEDENTARY,Fitbit App
2021-06-14T20:20:00Z,SEDENTARY,Fitbit App
2021-06-14T20:21:00Z,SEDENTARY,Fitbit App
2021-06-14T20:22:00Z,SEDENTARY,Fitbit App
2021-06-14T20:23:00Z,SEDENTARY,Fitbit App
2021-06-14T20:24:00Z,SEDENTARY,Fitbit App
2021-06-14T20:25:00Z,SEDENTARY,Fitbit App
2021-06-14T20:26:00Z,SEDENTARY,Fitbit App
2021-06-14T20:27:00Z,SEDENTARY,Fitbit App
2021-06-14T20:28:00Z,SEDENTARY,Fitbit App
2021-06-14T20:29:00Z,SEDENTARY,Fitbit App
2021-06-14T20:30:00Z,SEDENTARY,Fitbit App
2021-06-14T20:31:00Z,SEDENTARY,Fitbit App
2021-06-14T20:32:00Z,SEDENTARY,Fitbit App
2021-06-14T20:33:00Z,SEDENTARY,Fitbit App
2021-06-14T20:34:00Z,SEDENTARY,Fitbit App
2021-06-14T20:35:00Z,SEDENTARY,Fitbit App
2021-06-14T20:36:00Z,SEDENTARY,Fitbit App
2021-06-14T20:37:00Z,SEDENTARY,Fitbit App
2021-06-14T20:38:00Z,SEDENTARY,Fitbit App
2021-06-14T20:39:00Z,SEDENTARY,Fitbit App
2021-06-14T20:40:00Z,SEDENTARY,Fitbit App
2021-06-14T20:41:00Z,SEDENTARY,Fitbit App
2021-06-14T20:42:00Z,SEDENTARY,Fitbit App
2021-06-14T20:43:00Z,SEDENTARY,Fitbit App
2021-06-14T20:44:00Z,SEDENTARY,Fitbit App
2021-06-14T20:45:00Z,SEDENTARY,Fitbit App
2021-06-14T20:46:00Z,SEDENTARY,Fitbit App
2021-06-14T20:47:00Z,SEDENTARY,Fitbit App
2021-06-14T20:48:00Z,SEDENTARY,Fitbit App
2021-06-14T20:49:00Z,SEDENTARY,Fitbit App
2021-06-14T20:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T20:51:00Z,SEDENTARY,Fitbit App
2021-06-14T20:52:00Z,SEDENTARY,Fitbit App
2021-06-14T20:53:00Z,SEDENTARY,Fitbit App
2021-06-14T20:54:00Z,SEDENTARY,Fitbit App
2021-06-14T20:55:00Z,SEDENTARY,Fitbit App
2021-06-14T20:56:00Z,SEDENTARY,Fitbit App
2021-06-14T20:57:00Z,SEDENTARY,Fitbit App
2021-06-14T20:58:00Z,SEDENTARY,Fitbit App
2021-06-14T20:59:00Z,SEDENTARY,Fitbit App
2021-06-14T21:00:00Z,SEDENTARY,Fitbit App
2021-06-14T21:01:00Z,SEDENTARY,Fitbit App
2021-06-14T21:02:00Z,SEDENTARY,Fitbit App
2021-06-14T21:03:00Z,SEDENTARY,Fitbit App
2021-06-14T21:04:00Z,SEDENTARY,Fitbit App
2021-06-14T21:05:00Z,SEDENTARY,Fitbit App
2021-06-14T21:06:00Z,SEDENTARY,Fitbit App
2021-06-14T21:07:00Z,SEDENTARY,Fitbit App
2021-06-14T21:08:00Z,SEDENTARY,Fitbit App
2021-06-14T21:09:00Z,SEDENTARY,Fitbit App
2021-06-14T21:10:00Z,SEDENTARY,Fitbit App
2021-06-14T21:11:00Z,SEDENTARY,Fitbit App
2021-06-14T21:12:00Z,SEDENTARY,Fitbit App
2021-06-14T21:13:00Z,SEDENTARY,Fitbit App
2021-06-14T21:14:00Z,SEDENTARY,Fitbit App
2021-06-14T21:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T21:16:00Z,SEDENTARY,Fitbit App
2021-06-14T21:17:00Z,SEDENTARY,Fitbit App
2021-06-14T21:18:00Z,SEDENTARY,Fitbit App
2021-06-14T21:20:00Z,SEDENTARY,Fitbit App
2021-06-14T21:21:00Z,SEDENTARY,Fitbit App
2021-06-14T21:22:00Z,SEDENTARY,Fitbit App
2021-06-14T21:23:00Z,SEDENTARY,Fitbit App
2021-06-14T21:25:00Z,SEDENTARY,Fitbit App
2021-06-14T21:26:00Z,SEDENTARY,Fitbit App
2021-06-14T21:27:00Z,SEDENTARY,Fitbit App
2021-06-14T21:28:00Z,SEDENTARY,Fitbit App
2021-06-14T21:29:00Z,SEDENTARY,Fitbit App
2021-06-14T21:30:00Z,SEDENTARY,Fitbit App
2021-06-14T21:31:00Z,SEDENTARY,Fitbit App
2021-06-14T21:32:00Z,SEDENTARY,Fitbit App
2021-06-14T21:33:00Z,SEDENTARY,Fitbit App
2021-06-14T21:34:00Z,SEDENTARY,Fitbit App
2021-06-14T21:35:00Z,SEDENTARY,Fitbit App
2021-06-14T21:36:00Z,SEDENTARY,Fitbit App
2021-06-14T21:37:00Z,SEDENTARY,Fitbit App
2021-06-14T21:38:00Z,SEDENTARY,Fitbit App
2021-06-14T21:39:00Z,SEDENTARY,Fitbit App
2021-06-14T21:40:00Z,SEDENTARY,Fitbit App
2021-06-14T21:41:00Z,SEDENTARY,Fitbit App
2021-06-14T21:42:00Z,SEDENTARY,Fitbit App
2021-06-14T21:43:00Z,SEDENTARY,Fitbit App
2021-06-14T21:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T21:45:00Z,SEDENTARY,Fitbit App
2021-06-14T21:46:00Z,SEDENTARY,Fitbit App
2021-06-14T21:47:00Z,SEDENTARY,Fitbit App
2021-06-14T21:48:00Z,SEDENTARY,Fitbit App
2021-06-14T21:49:00Z,SEDENTARY,Fitbit App
2021-06-14T21:50:00Z,SEDENTARY,Fitbit App
2021-06-14T21:51:00Z,SEDENTARY,Fitbit App
2021-06-14T21:52:00Z,SEDENTARY,Fitbit App
2021-06-14T21:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-14T21:54:00Z,LIGHTLY_ACTIVE,Fitbit App
