timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2025-10-25T04:20:00Z,14.6,0.0,Fitbit App
2025-10-25T04:25:00Z,11.8,0.0,Fitbit App
2025-10-25T04:30:00Z,13.1,0.0,Fitbit App
2025-10-25T04:35:00Z,14.3,0.0,Fitbit App
2025-10-25T04:40:00Z,11.2,0.0,Fitbit App
2025-10-25T04:45:00Z,11.7,0.0,Fitbit App
2025-10-25T04:50:00Z,10.2,0.0,Fitbit App
2025-10-25T04:55:00Z,10.5,0.0,Fitbit App
2025-10-25T05:00:00Z,10.5,0.0,Fitbit App
2025-10-25T05:05:00Z,10.8,0.0,Fitbit App
2025-10-25T05:10:00Z,11.8,0.0,Fitbit App
2025-10-25T05:15:00Z,12.8,0.0,Fitbit App
2025-10-25T05:20:00Z,17.3,0.0,Fitbit App
2025-10-25T05:25:00Z,20.3,0.0,Fitbit App
2025-10-25T05:30:00Z,17.3,0.0,Fitbit App
2025-10-25T05:35:00Z,18.1,0.0,Fitbit App
2025-10-25T05:40:00Z,17.1,0.0,Fitbit App
2025-10-25T05:45:00Z,12.4,0.0,Fitbit App
2025-10-25T05:50:00Z,11.9,0.0,Fitbit App
2025-10-25T05:55:00Z,11.5,0.0,Fitbit App
2025-10-25T06:00:00Z,11.3,0.0,Fitbit App
2025-10-25T06:05:00Z,12.3,0.0,Fitbit App
2025-10-25T06:10:00Z,21.9,0.0,Fitbit App
2025-10-25T06:15:00Z,14.7,0.0,Fitbit App
2025-10-25T06:20:00Z,11.9,0.0,Fitbit App
2025-10-25T06:25:00Z,13.6,0.0,Fitbit App
2025-10-25T06:30:00Z,13.2,0.0,Fitbit App
2025-10-25T06:35:00Z,12.1,0.0,Fitbit App
2025-10-25T06:40:00Z,10.4,0.0,Fitbit App
2025-10-25T06:45:00Z,10.2,0.0,Fitbit App
2025-10-25T06:50:00Z,12.3,0.0,Fitbit App
2025-10-26T00:35:00Z,7.3,0.0,Fitbit App
2025-10-26T00:40:00Z,8.8,0.0,Fitbit App
2025-10-26T00:45:00Z,9.0,0.0,Fitbit App
2025-10-26T00:50:00Z,9.0,0.0,Fitbit App
2025-10-26T00:55:00Z,8.8,0.0,Fitbit App
2025-10-26T01:00:00Z,8.4,0.0,Fitbit App
2025-10-26T01:05:00Z,8.1,0.0,Fitbit App
2025-10-26T01:10:00Z,7.9,0.0,Fitbit App
2025-10-26T01:15:00Z,7.6,0.0,Fitbit App
2025-10-26T01:20:00Z,8.6,0.0,Fitbit App
2025-10-26T01:25:00Z,8.6,0.0,Fitbit App
2025-10-26T01:30:00Z,8.2,0.0,Fitbit App
2025-10-26T01:35:00Z,9.0,0.0,Fitbit App
2025-10-26T01:40:00Z,10.2,0.0,Fitbit App
2025-10-26T01:45:00Z,10.7,0.0,Fitbit App
2025-10-26T01:50:00Z,12.9,0.0,Fitbit App
2025-10-26T01:55:00Z,12.2,0.0,Fitbit App
2025-10-26T02:00:00Z,11.5,0.0,Fitbit App
2025-10-26T02:05:00Z,8.5,0.0,Fitbit App
2025-10-26T02:10:00Z,10.5,0.0,Fitbit App
2025-10-26T02:15:00Z,10.2,0.0,Fitbit App
2025-10-26T02:20:00Z,10.7,0.0,Fitbit App
2025-10-26T02:25:00Z,10.4,0.0,Fitbit App
2025-10-26T02:30:00Z,10.6,0.0,Fitbit App
2025-10-26T02:35:00Z,11.0,0.0,Fitbit App
2025-10-26T02:40:00Z,10.5,0.0,Fitbit App
2025-10-26T02:45:00Z,11.3,0.0,Fitbit App
2025-10-26T02:50:00Z,13.8,0.0,Fitbit App
2025-10-26T02:55:00Z,11.4,0.0,Fitbit App
2025-10-26T03:00:00Z,11.4,0.0,Fitbit App
2025-10-26T03:05:00Z,11.9,0.0,Fitbit App
2025-10-26T03:10:00Z,11.5,0.0,Fitbit App
2025-10-26T03:15:00Z,13.5,0.0,Fitbit App
2025-10-26T03:20:00Z,10.0,0.0,Fitbit App
2025-10-26T03:25:00Z,12.0,0.0,Fitbit App
2025-10-26T03:30:00Z,10.8,0.0,Fitbit App
2025-10-26T03:35:00Z,8.8,0.0,Fitbit App
2025-10-26T03:40:00Z,12.6,0.0,Fitbit App
2025-10-26T03:45:00Z,10.9,0.0,Fitbit App
2025-10-26T03:50:00Z,10.7,0.0,Fitbit App
2025-10-26T03:55:00Z,10.1,0.0,Fitbit App
2025-10-26T04:00:00Z,13.8,0.0,Fitbit App
2025-10-26T04:05:00Z,14.9,0.0,Fitbit App
2025-10-26T04:10:00Z,14.1,0.0,Fitbit App
2025-10-26T04:15:00Z,17.0,0.0,Fitbit App
2025-10-26T04:20:00Z,12.3,0.0,Fitbit App
2025-10-26T04:25:00Z,15.3,0.0,Fitbit App
2025-10-26T04:30:00Z,13.7,0.0,Fitbit App
2025-10-26T04:35:00Z,12.4,0.0,Fitbit App
2025-10-26T04:40:00Z,9.9,0.0,Fitbit App
2025-10-26T04:45:00Z,9.9,0.0,Fitbit App
2025-10-26T04:50:00Z,10.0,0.0,Fitbit App
2025-10-26T04:55:00Z,10.9,0.0,Fitbit App
2025-10-26T05:00:00Z,13.2,0.0,Fitbit App
2025-10-26T05:05:00Z,12.4,0.0,Fitbit App
2025-10-26T05:10:00Z,12.6,0.0,Fitbit App
2025-10-26T05:15:00Z,10.2,0.0,Fitbit App
2025-10-26T05:20:00Z,10.2,0.0,Fitbit App
2025-10-26T05:25:00Z,10.6,0.0,Fitbit App
2025-10-26T05:30:00Z,11.1,0.0,Fitbit App
2025-10-26T05:35:00Z,11.1,0.0,Fitbit App
2025-10-26T05:40:00Z,9.4,0.0,Fitbit App
2025-10-26T05:45:00Z,14.4,0.0,Fitbit App
2025-10-26T05:50:00Z,12.1,0.0,Fitbit App
2025-10-26T05:55:00Z,11.6,0.0,Fitbit App
2025-10-26T06:00:00Z,11.0,0.0,Fitbit App
2025-10-26T06:05:00Z,10.8,0.0,Fitbit App
2025-10-26T06:10:00Z,12.7,0.0,Fitbit App
2025-10-26T06:15:00Z,10.4,0.0,Fitbit App
2025-10-26T06:20:00Z,11.6,0.0,Fitbit App
2025-10-26T06:25:00Z,11.9,0.0,Fitbit App
2025-10-26T06:30:00Z,11.2,0.0,Fitbit App
2025-10-26T06:35:00Z,12.4,0.0,Fitbit App
2025-10-26T06:40:00Z,14.6,0.0,Fitbit App
2025-10-26T06:50:00Z,10.5,0.0,Fitbit App
2025-10-26T06:55:00Z,13.2,0.0,Fitbit App
2025-10-26T22:40:00Z,11.4,0.0,Fitbit App
2025-10-26T22:45:00Z,15.2,0.0,Fitbit App
2025-10-26T22:50:00Z,13.6,0.0,Fitbit App
2025-10-26T22:55:00Z,15.3,0.0,Fitbit App
2025-10-26T23:00:00Z,14.1,0.0,Fitbit App
2025-10-26T23:05:00Z,13.9,0.0,Fitbit App
2025-10-26T23:10:00Z,13.6,0.0,Fitbit App
2025-10-26T23:15:00Z,14.1,0.0,Fitbit App
2025-10-26T23:20:00Z,14.2,0.0,Fitbit App
2025-10-26T23:25:00Z,14.1,0.0,Fitbit App
2025-10-26T23:30:00Z,14.0,0.0,Fitbit App
2025-10-26T23:35:00Z,11.0,0.0,Fitbit App
2025-10-26T23:40:00Z,13.4,0.0,Fitbit App
2025-10-26T23:45:00Z,14.0,0.0,Fitbit App
2025-10-26T23:50:00Z,13.5,0.0,Fitbit App
2025-10-26T23:55:00Z,15.6,0.0,Fitbit App
2025-10-27T00:00:00Z,15.6,0.0,Fitbit App
2025-10-27T00:05:00Z,15.1,0.0,Fitbit App
2025-10-27T00:10:00Z,15.7,0.0,Fitbit App
2025-10-27T00:15:00Z,16.1,0.0,Fitbit App
2025-10-27T00:20:00Z,14.8,0.0,Fitbit App
2025-10-27T00:25:00Z,12.5,0.0,Fitbit App
2025-10-27T00:30:00Z,14.4,0.0,Fitbit App
2025-10-27T00:35:00Z,11.4,0.0,Fitbit App
2025-10-27T00:40:00Z,12.5,0.0,Fitbit App
2025-10-27T00:45:00Z,11.3,0.0,Fitbit App
2025-10-27T00:50:00Z,10.2,0.0,Fitbit App
2025-10-27T00:55:00Z,11.8,0.0,Fitbit App
2025-10-27T01:00:00Z,11.8,0.0,Fitbit App
2025-10-27T01:05:00Z,16.8,0.0,Fitbit App
2025-10-27T01:10:00Z,15.4,0.0,Fitbit App
2025-10-27T01:15:00Z,11.3,0.0,Fitbit App
2025-10-27T01:20:00Z,13.3,0.0,Fitbit App
2025-10-27T01:25:00Z,14.9,0.0,Fitbit App
2025-10-27T01:30:00Z,15.5,0.0,Fitbit App
2025-10-27T01:35:00Z,14.4,0.0,Fitbit App
2025-10-27T01:40:00Z,14.0,0.0,Fitbit App
2025-10-27T01:45:00Z,16.7,0.0,Fitbit App
2025-10-27T01:50:00Z,17.5,0.0,Fitbit App
2025-10-27T01:55:00Z,14.8,0.0,Fitbit App
2025-10-27T02:00:00Z,13.7,0.0,Fitbit App
2025-10-27T02:05:00Z,11.4,0.0,Fitbit App
2025-10-27T02:10:00Z,17.4,0.0,Fitbit App
2025-10-27T02:15:00Z,16.5,0.0,Fitbit App
2025-10-27T02:20:00Z,15.7,0.0,Fitbit App
2025-10-27T02:25:00Z,17.1,0.0,Fitbit App
2025-10-27T02:30:00Z,16.8,0.0,Fitbit App
2025-10-27T02:35:00Z,17.0,0.0,Fitbit App
2025-10-27T02:40:00Z,15.1,0.0,Fitbit App
2025-10-27T02:45:00Z,14.8,0.0,Fitbit App
2025-10-27T02:50:00Z,15.1,0.0,Fitbit App
2025-10-27T02:55:00Z,16.1,0.0,Fitbit App
2025-10-27T03:00:00Z,14.9,0.0,Fitbit App
2025-10-27T03:05:00Z,16.6,0.0,Fitbit App
2025-10-27T03:10:00Z,18.1,0.0,Fitbit App
2025-10-27T03:15:00Z,17.0,0.0,Fitbit App
2025-10-27T03:20:00Z,15.1,0.0,Fitbit App
2025-10-27T03:25:00Z,13.5,0.0,Fitbit App
2025-10-27T03:30:00Z,12.9,0.0,Fitbit App
2025-10-27T03:35:00Z,16.0,0.0,Fitbit App
2025-10-27T03:40:00Z,14.5,0.0,Fitbit App
2025-10-27T03:45:00Z,14.9,0.0,Fitbit App
2025-10-27T03:50:00Z,14.3,0.0,Fitbit App
2025-10-27T03:55:00Z,13.3,0.0,Fitbit App
2025-10-27T04:00:00Z,14.8,0.0,Fitbit App
2025-10-27T04:05:00Z,12.5,0.0,Fitbit App
2025-10-27T04:10:00Z,11.8,0.0,Fitbit App
2025-10-27T04:15:00Z,11.5,0.0,Fitbit App
2025-10-27T04:20:00Z,11.6,0.0,Fitbit App
2025-10-27T04:25:00Z,11.6,0.0,Fitbit App
2025-10-27T04:30:00Z,12.5,0.0,Fitbit App
2025-10-27T04:35:00Z,15.4,0.0,Fitbit App
2025-10-27T04:40:00Z,14.9,0.0,Fitbit App
2025-10-27T04:45:00Z,17.1,0.0,Fitbit App
2025-10-27T04:50:00Z,10.5,0.0,Fitbit App
2025-10-27T04:55:00Z,11.4,0.0,Fitbit App
2025-10-27T05:00:00Z,11.4,0.0,Fitbit App
2025-10-27T05:05:00Z,10.6,0.0,Fitbit App
2025-10-27T05:10:00Z,9.7,0.0,Fitbit App
2025-10-27T05:15:00Z,11.9,0.0,Fitbit App
2025-10-27T05:20:00Z,10.4,0.0,Fitbit App
2025-10-27T05:25:00Z,10.8,0.0,Fitbit App
2025-10-27T05:30:00Z,11.2,0.0,Fitbit App
2025-10-27T05:35:00Z,10.1,0.0,Fitbit App
2025-10-27T05:40:00Z,11.4,0.0,Fitbit App
2025-10-27T05:45:00Z,10.4,0.0,Fitbit App
2025-10-27T05:50:00Z,11.5,0.0,Fitbit App
2025-10-28T00:05:00Z,8.6,0.0,Fitbit App
2025-10-28T00:10:00Z,9.2,0.0,Fitbit App
2025-10-28T00:15:00Z,13.6,0.0,Fitbit App
2025-10-28T00:20:00Z,12.7,0.0,Fitbit App
2025-10-28T00:25:00Z,13.1,0.0,Fitbit App
2025-10-28T00:30:00Z,12.9,0.0,Fitbit App
2025-10-28T00:35:00Z,12.8,0.0,Fitbit App
2025-10-28T00:40:00Z,12.4,0.0,Fitbit App
2025-10-28T00:45:00Z,13.2,0.0,Fitbit App
2025-10-28T00:50:00Z,12.7,0.0,Fitbit App
2025-10-28T00:55:00Z,13.6,0.0,Fitbit App
2025-10-28T01:00:00Z,11.4,0.0,Fitbit App
2025-10-28T01:05:00Z,10.2,0.0,Fitbit App
2025-10-28T01:10:00Z,9.9,0.0,Fitbit App
2025-10-28T01:15:00Z,10.7,0.0,Fitbit App
2025-10-28T01:20:00Z,10.1,0.0,Fitbit App
2025-10-28T01:25:00Z,12.2,0.0,Fitbit App
2025-10-28T01:30:00Z,13.6,0.0,Fitbit App
2025-10-28T01:35:00Z,13.9,0.0,Fitbit App
2025-10-28T01:40:00Z,10.3,0.0,Fitbit App
2025-10-28T01:45:00Z,10.7,0.0,Fitbit App
2025-10-28T01:50:00Z,14.5,0.0,Fitbit App
2025-10-28T01:55:00Z,12.8,0.0,Fitbit App
2025-10-28T02:00:00Z,13.7,0.0,Fitbit App
2025-10-28T02:05:00Z,10.2,0.0,Fitbit App
2025-10-28T02:10:00Z,12.7,0.0,Fitbit App
2025-10-28T02:15:00Z,9.4,0.0,Fitbit App
2025-10-28T02:20:00Z,12.4,0.0,Fitbit App
2025-10-28T02:25:00Z,14.4,0.0,Fitbit App
2025-10-28T02:30:00Z,16.1,0.0,Fitbit App
2025-10-28T02:35:00Z,15.7,0.0,Fitbit App
2025-10-28T02:40:00Z,13.3,0.0,Fitbit App
2025-10-28T02:45:00Z,11.5,0.0,Fitbit App
2025-10-28T02:50:00Z,12.1,0.0,Fitbit App
2025-10-28T02:55:00Z,13.6,0.0,Fitbit App
2025-10-28T03:00:00Z,12.8,0.0,Fitbit App
2025-10-28T03:05:00Z,9.8,0.0,Fitbit App
2025-10-28T03:10:00Z,10.9,0.0,Fitbit App
2025-10-28T03:15:00Z,10.8,0.0,Fitbit App
2025-10-28T03:20:00Z,9.1,0.0,Fitbit App
2025-10-28T03:25:00Z,10.1,0.0,Fitbit App
2025-10-28T03:30:00Z,12.0,0.0,Fitbit App
2025-10-28T03:35:00Z,11.7,0.0,Fitbit App
2025-10-28T03:40:00Z,9.2,0.0,Fitbit App
2025-10-28T03:45:00Z,9.2,0.0,Fitbit App
2025-10-28T03:50:00Z,8.4,0.0,Fitbit App
2025-10-28T03:55:00Z,8.4,0.0,Fitbit App
2025-10-28T04:00:00Z,8.6,0.0,Fitbit App
2025-10-28T04:05:00Z,8.4,0.0,Fitbit App
2025-10-28T04:10:00Z,9.4,0.0,Fitbit App
2025-10-28T04:15:00Z,9.4,0.0,Fitbit App
2025-10-28T04:20:00Z,10.8,0.0,Fitbit App
2025-10-28T04:25:00Z,14.7,0.0,Fitbit App
2025-10-28T04:30:00Z,11.9,0.0,Fitbit App
2025-10-28T04:35:00Z,14.6,0.0,Fitbit App
2025-10-28T04:40:00Z,11.7,0.0,Fitbit App
2025-10-28T04:45:00Z,11.9,0.0,Fitbit App
2025-10-28T04:50:00Z,11.0,0.0,Fitbit App
2025-10-28T04:55:00Z,12.6,0.0,Fitbit App
2025-10-28T05:00:00Z,13.5,0.0,Fitbit App
2025-10-28T05:05:00Z,13.0,0.0,Fitbit App
2025-10-28T05:10:00Z,13.1,0.0,Fitbit App
2025-10-28T05:15:00Z,13.3,0.0,Fitbit App
2025-10-28T05:20:00Z,12.7,0.0,Fitbit App
2025-10-28T05:25:00Z,15.7,0.0,Fitbit App
2025-10-28T05:30:00Z,15.8,0.0,Fitbit App
2025-10-28T05:35:00Z,15.9,0.0,Fitbit App
2025-10-28T05:40:00Z,15.6,0.0,Fitbit App
2025-10-28T05:45:00Z,17.2,0.0,Fitbit App
2025-10-28T05:50:00Z,15.9,0.0,Fitbit App
2025-10-28T05:55:00Z,15.6,0.0,Fitbit App
2025-10-28T06:00:00Z,13.2,0.0,Fitbit App
2025-10-28T06:05:00Z,11.2,0.0,Fitbit App
2025-10-28T06:10:00Z,11.5,0.0,Fitbit App
2025-10-28T06:15:00Z,11.1,0.0,Fitbit App
2025-10-28T06:20:00Z,11.2,0.0,Fitbit App
2025-10-28T06:25:00Z,10.5,0.0,Fitbit App
2025-10-28T21:55:00Z,9.8,0.0,Fitbit App
2025-10-28T22:00:00Z,13.3,0.0,Fitbit App
2025-10-28T22:10:00Z,11.6,0.0,Fitbit App
2025-10-28T22:15:00Z,11.9,0.0,Fitbit App
2025-10-28T22:20:00Z,14.4,0.0,Fitbit App
2025-10-28T22:25:00Z,14.6,0.0,Fitbit App
2025-10-28T22:30:00Z,18.6,0.0,Fitbit App
2025-10-28T22:35:00Z,19.4,0.0,Fitbit App
2025-10-28T22:40:00Z,11.0,0.0,Fitbit App
2025-10-28T22:45:00Z,12.0,0.0,Fitbit App
2025-10-28T22:50:00Z,12.2,0.0,Fitbit App
2025-10-28T22:55:00Z,12.7,0.0,Fitbit App
2025-10-28T23:00:00Z,11.4,0.0,Fitbit App
2025-10-28T23:05:00Z,10.0,0.0,Fitbit App
2025-10-28T23:10:00Z,12.9,0.0,Fitbit App
2025-10-28T23:15:00Z,9.0,0.0,Fitbit App
2025-10-28T23:20:00Z,14.1,0.0,Fitbit App
2025-10-28T23:25:00Z,11.6,0.0,Fitbit App
2025-10-28T23:30:00Z,9.9,0.0,Fitbit App
2025-10-28T23:35:00Z,10.6,0.0,Fitbit App
2025-10-28T23:40:00Z,10.3,0.0,Fitbit App
2025-10-28T23:45:00Z,11.0,0.0,Fitbit App
2025-10-28T23:50:00Z,14.3,0.0,Fitbit App
2025-10-28T23:55:00Z,11.1,0.0,Fitbit App
2025-10-29T00:00:00Z,11.4,0.0,Fitbit App
2025-10-29T00:05:00Z,11.6,0.0,Fitbit App
2025-10-29T00:10:00Z,14.1,0.0,Fitbit App
2025-10-29T00:15:00Z,14.1,0.0,Fitbit App
2025-10-29T00:20:00Z,13.2,0.0,Fitbit App
2025-10-29T00:25:00Z,10.6,0.0,Fitbit App
2025-10-29T00:30:00Z,10.5,0.0,Fitbit App
2025-10-29T00:35:00Z,11.8,0.0,Fitbit App
2025-10-29T00:40:00Z,9.5,0.0,Fitbit App
2025-10-29T00:45:00Z,10.6,0.0,Fitbit App
2025-10-29T00:50:00Z,12.2,0.0,Fitbit App
2025-10-29T00:55:00Z,9.7,0.0,Fitbit App
2025-10-29T01:00:00Z,11.9,0.0,Fitbit App
2025-10-29T01:05:00Z,11.8,0.0,Fitbit App
2025-10-29T01:10:00Z,13.2,0.0,Fitbit App
2025-10-29T01:15:00Z,10.1,0.0,Fitbit App
2025-10-29T01:20:00Z,8.0,0.0,Fitbit App
2025-10-29T01:25:00Z,8.5,0.0,Fitbit App
2025-10-29T01:30:00Z,9.0,0.0,Fitbit App
2025-10-29T01:35:00Z,9.1,0.0,Fitbit App
2025-10-29T01:40:00Z,9.1,0.0,Fitbit App
2025-10-29T01:45:00Z,7.8,0.0,Fitbit App
2025-10-29T01:50:00Z,9.1,0.0,Fitbit App
2025-10-29T01:55:00Z,10.5,0.0,Fitbit App
2025-10-29T02:00:00Z,13.9,0.0,Fitbit App
2025-10-29T02:05:00Z,12.1,0.0,Fitbit App
2025-10-29T02:10:00Z,11.2,0.0,Fitbit App
2025-10-29T02:25:00Z,10.7,0.0,Fitbit App
2025-10-29T02:30:00Z,10.2,0.0,Fitbit App
2025-10-29T02:45:00Z,9.0,0.0,Fitbit App
2025-10-29T02:50:00Z,9.2,0.0,Fitbit App
2025-10-29T02:55:00Z,9.1,0.0,Fitbit App
2025-10-29T03:00:00Z,11.4,0.0,Fitbit App
2025-10-29T03:05:00Z,11.2,0.0,Fitbit App
2025-10-29T03:10:00Z,12.4,0.0,Fitbit App
2025-10-29T03:15:00Z,11.6,0.0,Fitbit App
2025-10-29T03:20:00Z,11.3,0.0,Fitbit App
2025-10-29T03:25:00Z,10.5,0.0,Fitbit App
2025-10-29T03:30:00Z,13.2,0.0,Fitbit App
2025-10-29T03:35:00Z,8.1,0.0,Fitbit App
2025-10-29T03:40:00Z,7.7,0.0,Fitbit App
2025-10-29T03:45:00Z,8.7,0.0,Fitbit App
2025-10-29T03:50:00Z,10.5,0.0,Fitbit App
2025-10-29T03:55:00Z,9.0,0.0,Fitbit App
2025-10-29T04:00:00Z,8.6,0.0,Fitbit App
2025-10-29T04:05:00Z,9.6,0.0,Fitbit App
2025-10-29T04:10:00Z,9.6,0.0,Fitbit App
2025-10-29T04:15:00Z,10.4,0.0,Fitbit App
2025-10-29T04:20:00Z,9.6,0.0,Fitbit App
2025-10-29T04:25:00Z,8.7,0.0,Fitbit App
2025-10-29T04:30:00Z,9.4,0.0,Fitbit App
2025-10-29T04:35:00Z,9.0,0.0,Fitbit App
2025-10-29T04:40:00Z,9.5,0.0,Fitbit App
2025-10-29T04:45:00Z,9.5,0.0,Fitbit App
2025-10-29T04:50:00Z,10.6,0.0,Fitbit App
2025-10-29T04:55:00Z,12.0,0.0,Fitbit App
2025-10-29T05:00:00Z,15.4,0.0,Fitbit App
2025-10-29T05:05:00Z,14.8,0.0,Fitbit App
2025-10-29T05:10:00Z,17.5,0.0,Fitbit App
2025-10-29T05:15:00Z,18.4,0.0,Fitbit App
2025-10-29T05:20:00Z,15.5,0.0,Fitbit App
2025-10-29T05:25:00Z,16.3,0.0,Fitbit App
2025-10-29T05:30:00Z,15.3,0.0,Fitbit App
2025-10-29T05:35:00Z,20.4,0.0,Fitbit App
2025-10-29T05:40:00Z,17.1,0.0,Fitbit App
2025-10-29T05:45:00Z,12.4,0.0,Fitbit App
2025-10-29T05:50:00Z,21.4,0.0,Fitbit App
2025-10-29T05:55:00Z,18.7,0.0,Fitbit App
2025-10-29T06:00:00Z,18.3,0.0,Fitbit App
2025-10-29T06:05:00Z,22.8,0.0,Fitbit App
2025-10-29T06:10:00Z,23.4,0.0,Fitbit App
2025-10-29T06:15:00Z,22.2,0.0,Fitbit App
2025-10-29T06:20:00Z,23.9,0.0,Fitbit App
2025-10-29T06:25:00Z,17.8,0.0,Fitbit App
2025-10-29T06:30:00Z,16.8,0.0,Fitbit App
2025-10-29T06:35:00Z,14.3,0.0,Fitbit App
2025-10-29T06:40:00Z,13.4,0.0,Fitbit App
2025-10-29T06:45:00Z,14.8,0.0,Fitbit App
2025-10-29T06:50:00Z,19.3,0.0,Fitbit App
2025-10-29T06:55:00Z,19.1,0.0,Fitbit App
2025-10-29T07:00:00Z,18.1,0.0,Fitbit App
2025-10-29T07:05:00Z,16.4,0.0,Fitbit App
2025-10-29T07:10:00Z,18.0,0.0,Fitbit App
2025-10-29T07:15:00Z,14.4,0.0,Fitbit App
2025-10-29T07:20:00Z,16.3,0.0,Fitbit App
2025-10-29T07:25:00Z,17.5,0.0,Fitbit App
2025-10-29T07:30:00Z,22.6,0.0,Fitbit App
2025-10-29T07:35:00Z,22.6,0.0,Fitbit App
2025-10-29T07:40:00Z,18.8,0.0,Fitbit App
2025-10-29T07:45:00Z,17.4,0.0,Fitbit App
2025-10-29T07:50:00Z,12.5,0.0,Fitbit App
2025-10-29T07:55:00Z,13.9,0.0,Fitbit App
2025-10-29T21:40:00Z,8.3,0.0,Fitbit App
2025-10-29T21:45:00Z,7.8,0.0,Fitbit App
2025-10-29T21:50:00Z,9.0,0.0,Fitbit App
2025-10-29T21:55:00Z,11.6,0.0,Fitbit App
2025-10-29T22:00:00Z,10.2,0.0,Fitbit App
2025-10-29T22:05:00Z,10.5,0.0,Fitbit App
2025-10-29T22:10:00Z,10.8,0.0,Fitbit App
2025-10-29T22:15:00Z,10.0,0.0,Fitbit App
2025-10-29T22:20:00Z,10.1,0.0,Fitbit App
2025-10-29T22:25:00Z,10.4,0.0,Fitbit App
2025-10-29T22:30:00Z,10.9,0.0,Fitbit App
2025-10-29T22:35:00Z,14.6,0.0,Fitbit App
2025-10-29T22:40:00Z,11.8,0.0,Fitbit App
2025-10-29T22:45:00Z,10.8,0.0,Fitbit App
2025-10-29T22:50:00Z,11.3,0.0,Fitbit App
2025-10-29T22:55:00Z,11.4,0.0,Fitbit App
2025-10-29T23:00:00Z,11.9,0.0,Fitbit App
2025-10-29T23:05:00Z,11.0,0.0,Fitbit App
2025-10-29T23:10:00Z,13.5,0.0,Fitbit App
2025-10-29T23:15:00Z,11.2,0.0,Fitbit App
2025-10-29T23:20:00Z,10.8,0.0,Fitbit App
2025-10-29T23:25:00Z,10.7,0.0,Fitbit App
2025-10-29T23:30:00Z,12.1,0.0,Fitbit App
2025-10-29T23:35:00Z,13.7,0.0,Fitbit App
2025-10-29T23:40:00Z,14.9,0.0,Fitbit App
2025-10-29T23:45:00Z,17.7,0.0,Fitbit App
2025-10-29T23:50:00Z,13.4,0.0,Fitbit App
2025-10-29T23:55:00Z,15.8,0.0,Fitbit App
2025-10-30T00:00:00Z,15.5,0.0,Fitbit App
2025-10-30T00:05:00Z,17.6,0.0,Fitbit App
2025-10-30T00:10:00Z,17.8,0.0,Fitbit App
2025-10-30T00:15:00Z,16.8,0.0,Fitbit App
2025-10-30T00:20:00Z,16.6,0.0,Fitbit App
2025-10-30T00:25:00Z,14.8,0.0,Fitbit App
2025-10-30T00:30:00Z,16.7,0.0,Fitbit App
2025-10-30T00:35:00Z,16.0,0.0,Fitbit App
2025-10-30T00:40:00Z,15.9,0.0,Fitbit App
2025-10-30T00:45:00Z,13.2,0.0,Fitbit App
2025-10-30T00:50:00Z,11.1,0.0,Fitbit App
2025-10-30T00:55:00Z,11.0,0.0,Fitbit App
2025-10-30T01:00:00Z,13.1,0.0,Fitbit App
2025-10-30T01:05:00Z,11.8,0.0,Fitbit App
2025-10-30T01:10:00Z,13.6,0.0,Fitbit App
2025-10-30T01:15:00Z,16.5,0.0,Fitbit App
2025-10-30T01:20:00Z,16.4,0.0,Fitbit App
2025-10-30T01:25:00Z,15.0,0.0,Fitbit App
2025-10-30T01:30:00Z,17.8,0.0,Fitbit App
2025-10-30T01:35:00Z,18.8,0.0,Fitbit App
2025-10-30T01:40:00Z,16.9,0.0,Fitbit App
2025-10-30T01:45:00Z,17.0,0.0,Fitbit App
2025-10-30T01:50:00Z,16.8,0.0,Fitbit App
2025-10-30T01:55:00Z,17.6,0.0,Fitbit App
2025-10-30T02:00:00Z,16.1,0.0,Fitbit App
2025-10-30T02:05:00Z,18.0,0.0,Fitbit App
2025-10-30T02:10:00Z,11.7,0.0,Fitbit App
2025-10-30T02:15:00Z,11.6,0.0,Fitbit App
2025-10-30T02:20:00Z,12.3,0.0,Fitbit App
2025-10-30T02:25:00Z,13.2,0.0,Fitbit App
2025-10-30T02:30:00Z,15.3,0.0,Fitbit App
2025-10-30T02:35:00Z,12.2,0.0,Fitbit App
2025-10-30T02:40:00Z,12.8,0.0,Fitbit App
2025-10-30T02:45:00Z,14.5,0.0,Fitbit App
2025-10-30T02:50:00Z,14.1,0.0,Fitbit App
2025-10-30T02:55:00Z,9.8,0.0,Fitbit App
2025-10-30T03:00:00Z,16.8,0.0,Fitbit App
2025-10-30T03:05:00Z,13.4,0.0,Fitbit App
2025-10-30T03:10:00Z,15.4,0.0,Fitbit App
2025-10-30T03:15:00Z,13.0,0.0,Fitbit App
2025-10-30T03:20:00Z,15.3,0.0,Fitbit App
2025-10-30T03:25:00Z,17.8,0.0,Fitbit App
2025-10-30T03:30:00Z,15.6,0.0,Fitbit App
2025-10-30T03:35:00Z,21.6,0.0,Fitbit App
2025-10-30T03:40:00Z,21.6,0.0,Fitbit App
2025-10-30T03:45:00Z,17.7,0.0,Fitbit App
2025-10-30T03:50:00Z,15.2,0.0,Fitbit App
2025-10-30T03:55:00Z,18.7,0.0,Fitbit App
2025-10-30T04:00:00Z,20.7,0.0,Fitbit App
2025-10-30T04:05:00Z,20.8,0.0,Fitbit App
